name,age,country,policytype,policytier,sumassured,smokerdrinker,numdiseases,diseases,annualpremium,priceofvehicle,ageofvehicle,typeofvehicle,propertyvalue,propertyage,propertytype,propertysize,destinationcountry,tripdurationdays,existingmedicalcondition,healthcoverage,baggagecoverage,tripcancellationcoverage,accidentcoverage,trippremium
nathaniel gilbert,34,india,house,premium,66182275.0,nan,,nan,135674.0,,,nan,60998762.0,13.0,bungalow,3188.0,nan,,nan,nan,nan,nan,nan,
michael hendricks,40,india,house,premium,115700438.0,nan,,nan,238343.0,,,nan,113921605.0,38.0,bungalow,3439.0,nan,,nan,nan,nan,nan,nan,
stephanie herrera,67,india,house,premium,114856626.0,nan,,nan,236605.0,,,nan,104056687.0,45.0,bungalow,4204.0,nan,,nan,nan,nan,nan,nan,
richard gutierrez,61,india,house,premium,96262155.0,nan,,nan,198300.0,,,nan,85392370.0,41.0,bungalow,4196.0,nan,,nan,nan,nan,nan,nan,
kurt hancock,39,india,house,premium,134768933.0,nan,,nan,277624.0,,,nan,115705089.0,36.0,bungalow,4498.0,nan,,nan,nan,nan,nan,nan,
katie suarez,56,india,house,premium,134652292.0,nan,,nan,277384.0,,,nan,117885433.0,41.0,bungalow,3260.0,nan,,nan,nan,nan,nan,nan,
desiree tyler,70,india,house,premium,121685506.0,nan,,nan,250672.0,,,nan,118878589.0,43.0,bungalow,4767.0,nan,,nan,nan,nan,nan,nan,
diane evans,29,india,house,premium,127718292.0,nan,,nan,261822.0,,,nan,111127098.0,12.0,bungalow,3969.0,nan,,nan,nan,nan,nan,nan,
yvonne burns,65,india,house,premium,101936038.0,nan,,nan,209988.0,,,nan,99570909.0,70.0,bungalow,4887.0,nan,,nan,nan,nan,nan,nan,
patrick mcneil,50,india,house,premium,72220177.0,nan,,nan,148774.0,,,nan,64809069.0,33.0,bungalow,3247.0,nan,,nan,nan,nan,nan,nan,
eddie sanders,40,india,house,premium,74880266.0,nan,,nan,154253.0,,,nan,70576183.0,33.0,bungalow,3241.0,nan,,nan,nan,nan,nan,nan,
kevin oconnor,31,india,house,premium,91210412.0,nan,,nan,187893.0,,,nan,90702879.0,41.0,bungalow,3602.0,nan,,nan,nan,nan,nan,nan,
lauren carson,41,india,house,premium,74904480.0,nan,,nan,154303.0,,,nan,69077681.0,47.0,bungalow,4605.0,nan,,nan,nan,nan,nan,nan,
ashley hall,67,india,house,premium,102472872.0,nan,,nan,210069.0,,,nan,88048350.0,21.0,bungalow,3441.0,nan,,nan,nan,nan,nan,nan,
stephen hoffman,46,india,house,premium,53785955.0,nan,,nan,110799.0,,,nan,50279945.0,45.0,bungalow,3250.0,nan,,nan,nan,nan,nan,nan,
connie brown,66,india,house,premium,112614516.0,nan,,nan,231986.0,,,nan,106045988.0,46.0,bungalow,3985.0,nan,,nan,nan,nan,nan,nan,
jesse riley,51,india,house,premium,104403684.0,nan,,nan,215072.0,,,nan,95341868.0,34.0,bungalow,4600.0,nan,,nan,nan,nan,nan,nan,
louis brown,34,india,house,premium,74672565.0,nan,,nan,153079.0,,,nan,67825403.0,18.0,bungalow,4560.0,nan,,nan,nan,nan,nan,nan,
brenda gallegos,52,india,house,premium,113677693.0,nan,,nan,234176.0,,,nan,110388500.0,38.0,bungalow,4366.0,nan,,nan,nan,nan,nan,nan,
teresa horton,55,india,house,premium,70225841.0,nan,,nan,144665.0,,,nan,61987653.0,49.0,bungalow,4638.0,nan,,nan,nan,nan,nan,nan,
jason hayes,38,india,house,premium,110037849.0,nan,,nan,226678.0,,,nan,101973818.0,67.0,bungalow,3476.0,nan,,nan,nan,nan,nan,nan,
kevin marquez,59,india,house,premium,66144969.0,nan,,nan,136259.0,,,nan,56149817.0,52.0,bungalow,4962.0,nan,,nan,nan,nan,nan,nan,
jack mills,40,india,house,premium,70635016.0,nan,,nan,144802.0,,,nan,61882280.0,20.0,bungalow,4773.0,nan,,nan,nan,nan,nan,nan,
brittany melton,66,india,house,premium,93716924.0,nan,,nan,193057.0,,,nan,91452887.0,51.0,bungalow,4149.0,nan,,nan,nan,nan,nan,nan,
randy griffin,47,india,house,premium,68085771.0,nan,,nan,140257.0,,,nan,61428912.0,49.0,bungalow,3394.0,nan,,nan,nan,nan,nan,nan,
david smith,38,india,house,premium,83002115.0,nan,,nan,170984.0,,,nan,75420283.0,40.0,bungalow,4537.0,nan,,nan,nan,nan,nan,nan,
keith jennings,54,india,house,premium,73180010.0,nan,,nan,150751.0,,,nan,66144134.0,69.0,bungalow,4348.0,nan,,nan,nan,nan,nan,nan,
tanner mitchell dds,55,india,house,premium,91168165.0,nan,,nan,186895.0,,,nan,86904845.0,23.0,bungalow,4611.0,nan,,nan,nan,nan,nan,nan,
tanya kim,51,india,house,premium,121321256.0,nan,,nan,249922.0,,,nan,109623470.0,61.0,bungalow,3173.0,nan,,nan,nan,nan,nan,nan,
barbara dudley,45,india,house,premium,114143997.0,nan,,nan,233995.0,,,nan,103928396.0,12.0,bungalow,4206.0,nan,,nan,nan,nan,nan,nan,
kristen davis,52,india,house,premium,103564120.0,nan,,nan,212306.0,,,nan,95628196.0,21.0,bungalow,3895.0,nan,,nan,nan,nan,nan,nan,
aaron jennings,66,india,house,premium,94284104.0,nan,,nan,193282.0,,,nan,92598349.0,26.0,bungalow,3782.0,nan,,nan,nan,nan,nan,nan,
ryan marsh,31,india,house,premium,75220754.0,nan,,nan,154203.0,,,nan,72569515.0,19.0,bungalow,3584.0,nan,,nan,nan,nan,nan,nan,
mrs. felicia castro dds,37,india,house,premium,76458940.0,nan,,nan,157505.0,,,nan,70700047.0,70.0,bungalow,3628.0,nan,,nan,nan,nan,nan,nan,
curtis campbell,51,india,house,premium,60008813.0,nan,,nan,123018.0,,,nan,57907267.0,30.0,bungalow,4258.0,nan,,nan,nan,nan,nan,nan,
shelly alexander,64,india,house,premium,58994486.0,nan,,nan,121529.0,,,nan,57851976.0,34.0,bungalow,3610.0,nan,,nan,nan,nan,nan,nan,
matthew moore,47,india,house,premium,110845814.0,nan,,nan,227234.0,,,nan,105408139.0,30.0,bungalow,4828.0,nan,,nan,nan,nan,nan,nan,
marie christian,57,india,house,premium,65531716.0,nan,,nan,134340.0,,,nan,56962963.0,25.0,bungalow,3414.0,nan,,nan,nan,nan,nan,nan,
shannon james,27,india,house,premium,94041567.0,nan,,nan,193726.0,,,nan,81741300.0,42.0,bungalow,4009.0,nan,,nan,nan,nan,nan,nan,
amanda jones,46,india,house,premium,69612727.0,nan,,nan,142706.0,,,nan,65445960.0,13.0,bungalow,3551.0,nan,,nan,nan,nan,nan,nan,
jessica garcia,35,india,house,premium,105241814.0,nan,,nan,216798.0,,,nan,104636878.0,40.0,bungalow,3134.0,nan,,nan,nan,nan,nan,nan,
elaine brooks,67,india,house,premium,81675188.0,nan,,nan,168251.0,,,nan,81372112.0,66.0,bungalow,4871.0,nan,,nan,nan,nan,nan,nan,
joseph knight,34,india,house,premium,70682945.0,nan,,nan,145607.0,,,nan,63624363.0,58.0,bungalow,3504.0,nan,,nan,nan,nan,nan,nan,
carolyn miller,30,india,house,premium,98991013.0,nan,,nan,203921.0,,,nan,90884443.0,36.0,bungalow,4163.0,nan,,nan,nan,nan,nan,nan,
marcus king,68,india,house,premium,139848334.0,nan,,nan,288088.0,,,nan,117166896.0,60.0,bungalow,3416.0,nan,,nan,nan,nan,nan,nan,
scott stephens,65,india,house,premium,80376062.0,nan,,nan,164771.0,,,nan,72573855.0,25.0,bungalow,4601.0,nan,,nan,nan,nan,nan,nan,
stephen young,27,india,house,premium,128612630.0,nan,,nan,262370.0,,,nan,110631785.0,10.0,bungalow,3085.0,nan,,nan,nan,nan,nan,nan,
amanda nash,42,india,house,premium,88832049.0,nan,,nan,182106.0,,,nan,88822404.0,20.0,bungalow,4337.0,nan,,nan,nan,nan,nan,nan,
breanna lopez,36,india,house,premium,101235811.0,nan,,nan,207533.0,,,nan,86682099.0,26.0,bungalow,4224.0,nan,,nan,nan,nan,nan,nan,
sandra torres,68,india,house,premium,101301030.0,nan,,nan,208680.0,,,nan,97166514.0,50.0,bungalow,4725.0,nan,,nan,nan,nan,nan,nan,
julie johnson,40,india,house,premium,100730652.0,nan,,nan,206498.0,,,nan,87756962.0,20.0,bungalow,3093.0,nan,,nan,nan,nan,nan,nan,
dennis blanchard,25,india,house,premium,64081705.0,nan,,nan,131367.0,,,nan,59386546.0,15.0,bungalow,3615.0,nan,,nan,nan,nan,nan,nan,
kaitlyn valdez,25,india,house,premium,82476043.0,nan,,nan,169901.0,,,nan,68743541.0,45.0,bungalow,4484.0,nan,,nan,nan,nan,nan,nan,
lauren cunningham,35,india,house,premium,93292952.0,nan,,nan,192183.0,,,nan,78299831.0,42.0,bungalow,4250.0,nan,,nan,nan,nan,nan,nan,
rebecca henderson,40,india,house,premium,114794415.0,nan,,nan,235329.0,,,nan,95987725.0,26.0,bungalow,4300.0,nan,,nan,nan,nan,nan,nan,
sherri baker,39,india,house,premium,125433923.0,nan,,nan,257140.0,,,nan,110762792.0,25.0,bungalow,3559.0,nan,,nan,nan,nan,nan,nan,
elizabeth fowler,40,india,house,premium,114237198.0,nan,,nan,235329.0,,,nan,95852776.0,39.0,bungalow,3431.0,nan,,nan,nan,nan,nan,nan,
anthony humphrey,33,india,house,premium,53524896.0,nan,,nan,110261.0,,,nan,52130654.0,54.0,bungalow,4871.0,nan,,nan,nan,nan,nan,nan,
shane henderson,25,india,house,premium,114176946.0,nan,,nan,235205.0,,,nan,113958633.0,67.0,bungalow,3008.0,nan,,nan,nan,nan,nan,nan,
brandon brown,69,india,house,premium,120143306.0,nan,,nan,247495.0,,,nan,105453803.0,67.0,bungalow,4138.0,nan,,nan,nan,nan,nan,nan,
sandra becker,55,india,house,premium,118893850.0,nan,,nan,243732.0,,,nan,102719526.0,15.0,bungalow,4102.0,nan,,nan,nan,nan,nan,nan,
patrick yang,55,india,house,premium,71188136.0,nan,,nan,145936.0,,,nan,60404976.0,11.0,bungalow,4103.0,nan,,nan,nan,nan,nan,nan,
tyler harris,50,india,house,premium,117498892.0,nan,,nan,240873.0,,,nan,109750614.0,17.0,bungalow,4376.0,nan,,nan,nan,nan,nan,nan,
bonnie santos,59,india,house,premium,114500216.0,nan,,nan,234725.0,,,nan,98045348.0,21.0,bungalow,3792.0,nan,,nan,nan,nan,nan,nan,
kim arnold,59,india,house,premium,54920297.0,nan,,nan,113136.0,,,nan,51131640.0,39.0,bungalow,3255.0,nan,,nan,nan,nan,nan,nan,
joseph watson,52,india,house,premium,125970363.0,nan,,nan,258239.0,,,nan,109670203.0,24.0,bungalow,3019.0,nan,,nan,nan,nan,nan,nan,
stephanie ross,44,india,house,premium,114029260.0,nan,,nan,233760.0,,,nan,98025924.0,15.0,bungalow,3392.0,nan,,nan,nan,nan,nan,nan,
justin baker,41,india,house,premium,94703195.0,nan,,nan,195089.0,,,nan,90691933.0,55.0,bungalow,4655.0,nan,,nan,nan,nan,nan,nan,
tommy walter,54,india,house,premium,108451607.0,nan,,nan,222326.0,,,nan,98720925.0,27.0,bungalow,3075.0,nan,,nan,nan,nan,nan,nan,
margaret hawkins dds,62,india,house,premium,93430022.0,nan,,nan,191532.0,,,nan,78063091.0,22.0,bungalow,3014.0,nan,,nan,nan,nan,nan,nan,
lisa jackson,56,india,house,premium,108884121.0,nan,,nan,224301.0,,,nan,103161787.0,65.0,bungalow,3227.0,nan,,nan,nan,nan,nan,nan,
annette lane,54,india,house,premium,120812370.0,nan,,nan,248873.0,,,nan,116305077.0,45.0,bungalow,3349.0,nan,,nan,nan,nan,nan,nan,
samantha cohen,31,india,house,premium,75445819.0,nan,,nan,155418.0,,,nan,73559082.0,47.0,bungalow,3133.0,nan,,nan,nan,nan,nan,nan,
carla gray,60,india,house,premium,74751987.0,nan,,nan,153989.0,,,nan,67103487.0,69.0,bungalow,3531.0,nan,,nan,nan,nan,nan,nan,
matthew foster,32,india,house,premium,98592056.0,nan,,nan,203100.0,,,nan,86819677.0,64.0,bungalow,3392.0,nan,,nan,nan,nan,nan,nan,
paul stephens,34,india,house,premium,98773153.0,nan,,nan,203473.0,,,nan,83946491.0,45.0,bungalow,4394.0,nan,,nan,nan,nan,nan,nan,
daniel lopez,55,india,house,premium,127569674.0,nan,,nan,262794.0,,,nan,107326334.0,53.0,bungalow,4312.0,nan,,nan,nan,nan,nan,nan,
ashley stevens,62,india,house,premium,111931308.0,nan,,nan,230578.0,,,nan,93352227.0,64.0,bungalow,3885.0,nan,,nan,nan,nan,nan,nan,
brian porter md,39,india,house,premium,72527034.0,nan,,nan,149406.0,,,nan,66336672.0,43.0,bungalow,4392.0,nan,,nan,nan,nan,nan,nan,
bonnie valencia,64,india,house,premium,140534677.0,nan,,nan,288096.0,,,nan,119425047.0,12.0,bungalow,4554.0,nan,,nan,nan,nan,nan,nan,
tiffany townsend,34,india,house,premium,61033680.0,nan,,nan,125729.0,,,nan,56303488.0,68.0,bungalow,3569.0,nan,,nan,nan,nan,nan,nan,
monica herrera,27,india,house,premium,96043399.0,nan,,nan,197849.0,,,nan,92445278.0,35.0,bungalow,3010.0,nan,,nan,nan,nan,nan,nan,
michele williams,69,india,house,premium,63852473.0,nan,,nan,130898.0,,,nan,53405363.0,24.0,bungalow,4510.0,nan,,nan,nan,nan,nan,nan,
dylan miller,59,india,house,premium,62353392.0,nan,,nan,127824.0,,,nan,59991216.0,25.0,bungalow,4878.0,nan,,nan,nan,nan,nan,nan,
brian ramirez,65,india,house,premium,103185519.0,nan,,nan,212562.0,,,nan,91715656.0,50.0,bungalow,3128.0,nan,,nan,nan,nan,nan,nan,
jonathan lawrence,61,india,house,premium,114969756.0,nan,,nan,236838.0,,,nan,114420002.0,61.0,bungalow,3884.0,nan,,nan,nan,nan,nan,nan,
joyce bowen,53,india,house,premium,99558784.0,nan,,nan,204096.0,,,nan,94869326.0,26.0,bungalow,4721.0,nan,,nan,nan,nan,nan,nan,
tammie bright,40,india,house,premium,95643991.0,nan,,nan,197027.0,,,nan,81992031.0,31.0,bungalow,4963.0,nan,,nan,nan,nan,nan,nan,
shelia wallace,46,india,house,premium,142347493.0,nan,,nan,291812.0,,,nan,119749603.0,25.0,bungalow,4626.0,nan,,nan,nan,nan,nan,nan,
kyle sanchez,35,india,house,premium,122473327.0,nan,,nan,251070.0,,,nan,108858430.0,16.0,bungalow,4564.0,nan,,nan,nan,nan,nan,nan,
lisa grant,63,india,house,premium,78992766.0,nan,,nan,161935.0,,,nan,66753912.0,13.0,bungalow,3175.0,nan,,nan,nan,nan,nan,nan,
amber butler,66,india,house,premium,104812153.0,nan,,nan,215913.0,,,nan,92047653.0,64.0,bungalow,4822.0,nan,,nan,nan,nan,nan,nan,
james jones,39,india,house,premium,63476493.0,nan,,nan,130762.0,,,nan,58321798.0,61.0,bungalow,4882.0,nan,,nan,nan,nan,nan,nan,
susan hogan,38,india,house,premium,122590480.0,nan,,nan,251310.0,,,nan,107960448.0,16.0,bungalow,3134.0,nan,,nan,nan,nan,nan,nan,
becky wilson,46,india,house,premium,61355682.0,nan,,nan,126393.0,,,nan,57006587.0,64.0,bungalow,3603.0,nan,,nan,nan,nan,nan,nan,
susan cunningham,69,india,house,premium,117790418.0,nan,,nan,242648.0,,,nan,105177982.0,65.0,bungalow,3477.0,nan,,nan,nan,nan,nan,nan,
lisa allen,67,india,house,premium,56197845.0,nan,,nan,115768.0,,,nan,51423586.0,34.0,bungalow,3928.0,nan,,nan,nan,nan,nan,nan,
jeremy reed,59,india,house,premium,75518115.0,nan,,nan,155567.0,,,nan,63593293.0,51.0,bungalow,3695.0,nan,,nan,nan,nan,nan,nan,
ryan gonzalez,69,india,house,premium,123988159.0,nan,,nan,255416.0,,,nan,110945151.0,31.0,bungalow,4059.0,nan,,nan,nan,nan,nan,nan,
john young,48,india,house,premium,72882015.0,nan,,nan,150137.0,,,nan,63782772.0,48.0,bungalow,3025.0,nan,,nan,nan,nan,nan,nan,
christopher rivera,25,india,house,premium,77901084.0,nan,,nan,160476.0,,,nan,75986503.0,46.0,bungalow,4852.0,nan,,nan,nan,nan,nan,nan,
michael marsh,46,india,house,premium,92523979.0,nan,,nan,190599.0,,,nan,84398138.0,36.0,bungalow,3727.0,nan,,nan,nan,nan,nan,nan,
kathleen moran,68,india,house,premium,112696356.0,nan,,nan,231028.0,,,nan,109676465.0,25.0,bungalow,3380.0,nan,,nan,nan,nan,nan,nan,
alexis nelson,70,india,house,premium,64913358.0,nan,,nan,133072.0,,,nan,58118989.0,29.0,bungalow,3261.0,nan,,nan,nan,nan,nan,nan,
kelly hayes,40,india,house,premium,115368638.0,nan,,nan,237659.0,,,nan,98015538.0,47.0,bungalow,3637.0,nan,,nan,nan,nan,nan,nan,
kiara mcintyre,63,india,house,premium,78205568.0,nan,,nan,160321.0,,,nan,69784909.0,29.0,bungalow,3961.0,nan,,nan,nan,nan,nan,nan,
victor taylor,65,india,house,premium,109805731.0,nan,,nan,224004.0,,,nan,99503523.0,10.0,bungalow,4987.0,nan,,nan,nan,nan,nan,nan,
tracy ballard,36,india,house,premium,76447397.0,nan,,nan,156717.0,,,nan,69407935.0,25.0,bungalow,3117.0,nan,,nan,nan,nan,nan,nan,
richard smith,29,india,house,premium,59569775.0,nan,,nan,122714.0,,,nan,57329266.0,32.0,bungalow,3864.0,nan,,nan,nan,nan,nan,nan,
joshua clark,70,india,house,premium,82273601.0,nan,,nan,168661.0,,,nan,77012825.0,14.0,bungalow,4608.0,nan,,nan,nan,nan,nan,nan,
emily grant,34,india,house,premium,136209273.0,nan,,nan,280591.0,,,nan,113850736.0,54.0,bungalow,4422.0,nan,,nan,nan,nan,nan,nan,
april randolph,66,india,house,premium,105138658.0,nan,,nan,216586.0,,,nan,94445587.0,47.0,bungalow,4744.0,nan,,nan,nan,nan,nan,nan,
linda miller,45,india,house,premium,93143917.0,nan,,nan,191876.0,,,nan,90215871.0,31.0,bungalow,3857.0,nan,,nan,nan,nan,nan,nan,
donald flores,49,india,house,premium,65904397.0,nan,,nan,135104.0,,,nan,55662934.0,24.0,bungalow,4015.0,nan,,nan,nan,nan,nan,nan,
kevin walters,62,india,house,premium,87392342.0,nan,,nan,179154.0,,,nan,79933920.0,24.0,bungalow,4419.0,nan,,nan,nan,nan,nan,nan,
brandon bailey md,47,india,house,premium,94693890.0,nan,,nan,195069.0,,,nan,82080592.0,57.0,bungalow,3984.0,nan,,nan,nan,nan,nan,nan,
krista gibson,47,india,house,premium,104155649.0,nan,,nan,214561.0,,,nan,100454028.0,35.0,bungalow,3420.0,nan,,nan,nan,nan,nan,nan,
frank cordova,52,india,house,premium,105760925.0,nan,,nan,216810.0,,,nan,98696493.0,14.0,bungalow,3020.0,nan,,nan,nan,nan,nan,nan,
jose travis,26,india,house,premium,71226307.0,nan,,nan,146014.0,,,nan,65460445.0,28.0,bungalow,3291.0,nan,,nan,nan,nan,nan,nan,
denise maxwell,53,india,house,premium,102221203.0,nan,,nan,209553.0,,,nan,98306200.0,11.0,bungalow,3089.0,nan,,nan,nan,nan,nan,nan,
cody farmer,64,india,house,premium,77218320.0,nan,,nan,159070.0,,,nan,73373562.0,66.0,bungalow,3448.0,nan,,nan,nan,nan,nan,nan,
vanessa howard,47,india,house,premium,100312837.0,nan,,nan,206644.0,,,nan,95609531.0,45.0,bungalow,4735.0,nan,,nan,nan,nan,nan,nan,
crystal james,30,india,house,premium,55653529.0,nan,,nan,114646.0,,,nan,52884611.0,63.0,bungalow,3360.0,nan,,nan,nan,nan,nan,nan,
harold garrett,65,india,house,premium,54267512.0,nan,,nan,111791.0,,,nan,52817734.0,53.0,bungalow,4702.0,nan,,nan,nan,nan,nan,nan,
tyler salazar,60,india,house,premium,67622637.0,nan,,nan,139303.0,,,nan,64894008.0,69.0,bungalow,3693.0,nan,,nan,nan,nan,nan,nan,
david thompson,38,india,house,premium,88356227.0,nan,,nan,182014.0,,,nan,82232378.0,61.0,bungalow,3757.0,nan,,nan,nan,nan,nan,nan,
cynthia morris,30,india,house,premium,109627587.0,nan,,nan,225833.0,,,nan,108212652.0,55.0,bungalow,4798.0,nan,,nan,nan,nan,nan,nan,
anthony harmon,60,india,house,premium,70144769.0,nan,,nan,143797.0,,,nan,67554964.0,22.0,bungalow,4627.0,nan,,nan,nan,nan,nan,nan,
nichole alvarez,70,india,house,premium,108842404.0,nan,,nan,224215.0,,,nan,100231696.0,48.0,bungalow,3651.0,nan,,nan,nan,nan,nan,nan,
theresa williams,60,india,house,premium,95463034.0,nan,,nan,195699.0,,,nan,82822896.0,12.0,bungalow,4886.0,nan,,nan,nan,nan,nan,nan,
melissa jensen,70,india,house,premium,79816012.0,nan,,nan,164421.0,,,nan,75380862.0,44.0,bungalow,4749.0,nan,,nan,nan,nan,nan,nan,
tamara mcdonald,58,india,house,premium,105811929.0,nan,,nan,216914.0,,,nan,93980546.0,13.0,bungalow,3506.0,nan,,nan,nan,nan,nan,nan,
alexander webb,37,india,house,premium,79944092.0,nan,,nan,164685.0,,,nan,66972976.0,42.0,bungalow,4743.0,nan,,nan,nan,nan,nan,nan,
deanna webb,27,india,house,premium,90337255.0,nan,,nan,185191.0,,,nan,78083391.0,15.0,bungalow,4489.0,nan,,nan,nan,nan,nan,nan,
brenda hale,65,india,house,premium,63264144.0,nan,,nan,130324.0,,,nan,58707112.0,42.0,bungalow,3342.0,nan,,nan,nan,nan,nan,nan,
lisa brown,53,india,house,premium,130619046.0,nan,,nan,269075.0,,,nan,118338099.0,41.0,bungalow,3766.0,nan,,nan,nan,nan,nan,nan,
alejandra price,64,india,house,premium,102988644.0,nan,,nan,212157.0,,,nan,93194369.0,33.0,bungalow,4459.0,nan,,nan,nan,nan,nan,nan,
patricia le,30,india,house,premium,129941033.0,nan,,nan,266379.0,,,nan,116409861.0,27.0,bungalow,3970.0,nan,,nan,nan,nan,nan,nan,
christian leblanc,51,india,house,premium,64741126.0,nan,,nan,132719.0,,,nan,54912971.0,24.0,bungalow,3424.0,nan,,nan,nan,nan,nan,nan,
allison hickman,56,india,house,premium,86443816.0,nan,,nan,177210.0,,,nan,81458567.0,23.0,bungalow,3810.0,nan,,nan,nan,nan,nan,nan,
charles schultz,53,india,house,premium,76420106.0,nan,,nan,157425.0,,,nan,71100279.0,63.0,bungalow,4915.0,nan,,nan,nan,nan,nan,nan,
karla ramos,64,india,house,premium,62407614.0,nan,,nan,128560.0,,,nan,61376149.0,58.0,bungalow,3275.0,nan,,nan,nan,nan,nan,nan,
mr. joel peters,44,india,house,premium,133607395.0,nan,,nan,273895.0,,,nan,119634938.0,24.0,bungalow,3720.0,nan,,nan,nan,nan,nan,nan,
brian cervantes,50,india,house,premium,128874980.0,nan,,nan,265482.0,,,nan,118754653.0,31.0,bungalow,4272.0,nan,,nan,nan,nan,nan,nan,
jessica stephens,53,india,house,premium,125435257.0,nan,,nan,258397.0,,,nan,108049927.0,33.0,bungalow,3837.0,nan,,nan,nan,nan,nan,nan,
susan serrano,67,india,house,premium,89755713.0,nan,,nan,183999.0,,,nan,86644052.0,11.0,bungalow,3783.0,nan,,nan,nan,nan,nan,nan,
kathryn snyder,63,india,house,premium,91802942.0,nan,,nan,188196.0,,,nan,85651567.0,14.0,bungalow,4321.0,nan,,nan,nan,nan,nan,nan,
david davis,60,india,house,premium,98711497.0,nan,,nan,203346.0,,,nan,89529512.0,42.0,bungalow,4725.0,nan,,nan,nan,nan,nan,nan,
paul wilson,57,india,house,premium,71700462.0,nan,,nan,146986.0,,,nan,60490324.0,27.0,bungalow,4609.0,nan,,nan,nan,nan,nan,nan,
alison short,69,india,house,premium,66421272.0,nan,,nan,136828.0,,,nan,65916596.0,33.0,bungalow,3146.0,nan,,nan,nan,nan,nan,nan,
anna ross,34,india,house,premium,101038385.0,nan,,nan,208139.0,,,nan,94796219.0,53.0,bungalow,3402.0,nan,,nan,nan,nan,nan,nan,
morgan cummings,53,india,house,premium,97328632.0,nan,,nan,200497.0,,,nan,86838009.0,55.0,bungalow,3390.0,nan,,nan,nan,nan,nan,nan,
angela brown,62,india,house,premium,90143002.0,nan,,nan,185695.0,,,nan,85049006.0,59.0,bungalow,3017.0,nan,,nan,nan,nan,nan,nan,
deborah williams,44,india,house,premium,121325975.0,nan,,nan,249932.0,,,nan,104198613.0,35.0,bungalow,4937.0,nan,,nan,nan,nan,nan,nan,
eric blackburn,48,india,house,premium,56886046.0,nan,,nan,117185.0,,,nan,51595945.0,51.0,bungalow,3966.0,nan,,nan,nan,nan,nan,nan,
aimee turner,66,india,house,premium,118303935.0,nan,,nan,242523.0,,,nan,103352256.0,24.0,bungalow,3466.0,nan,,nan,nan,nan,nan,nan,
brian smith,68,india,house,premium,127023907.0,nan,,nan,261669.0,,,nan,113678024.0,43.0,bungalow,3478.0,nan,,nan,nan,nan,nan,nan,
patty allen,70,india,house,premium,123332630.0,nan,,nan,254065.0,,,nan,112912993.0,62.0,bungalow,4479.0,nan,,nan,nan,nan,nan,nan,
christopher hill,38,india,house,premium,99911714.0,nan,,nan,204819.0,,,nan,92020192.0,22.0,bungalow,4732.0,nan,,nan,nan,nan,nan,nan,
ann montoya,43,india,house,premium,115606021.0,nan,,nan,238148.0,,,nan,106061116.0,38.0,bungalow,3429.0,nan,,nan,nan,nan,nan,nan,
charles hernandez,64,india,house,premium,60282269.0,nan,,nan,123579.0,,,nan,54040500.0,18.0,bungalow,3767.0,nan,,nan,nan,nan,nan,nan,
jean lane,36,india,house,premium,91189393.0,nan,,nan,187850.0,,,nan,91013170.0,57.0,bungalow,4931.0,nan,,nan,nan,nan,nan,nan,
brandon smith,31,india,house,premium,105783909.0,nan,,nan,216857.0,,,nan,97601987.0,24.0,bungalow,3695.0,nan,,nan,nan,nan,nan,nan,
joshua brown,69,india,house,premium,118521247.0,nan,,nan,244154.0,,,nan,104139232.0,59.0,bungalow,4562.0,nan,,nan,nan,nan,nan,nan,
jennifer flores,60,india,house,premium,104409504.0,nan,,nan,214039.0,,,nan,93765651.0,11.0,bungalow,4202.0,nan,,nan,nan,nan,nan,nan,
christopher tate,63,india,house,premium,82330343.0,nan,,nan,169601.0,,,nan,68674348.0,70.0,bungalow,3314.0,nan,,nan,nan,nan,nan,nan,
denise guerra,41,india,house,premium,121905149.0,nan,,nan,249906.0,,,nan,102463815.0,23.0,bungalow,3780.0,nan,,nan,nan,nan,nan,nan,
robin young,28,india,house,premium,104079589.0,nan,,nan,214404.0,,,nan,101866272.0,40.0,bungalow,3385.0,nan,,nan,nan,nan,nan,nan,
glenn collins dds,51,india,house,premium,117343049.0,nan,,nan,241727.0,,,nan,110604045.0,67.0,bungalow,4308.0,nan,,nan,nan,nan,nan,nan,
vickie kennedy,26,india,house,premium,66274443.0,nan,,nan,136525.0,,,nan,64000677.0,45.0,bungalow,4382.0,nan,,nan,nan,nan,nan,nan,
jake campbell,54,india,house,premium,120180647.0,nan,,nan,246370.0,,,nan,115580570.0,21.0,bungalow,3054.0,nan,,nan,nan,nan,nan,nan,
